"ID_BUILD","ID_SOURCE"
"1488","w120592502"
"1489","w120592894"
"1490","w120593238"
"1491","w120594572"
"1492","w120594863"
"1493","w120594193"
"1494","w120593533"
"1495","w120590333"
"1496","w120589573"
"1497","w120591143"
"1498","w120591795"
"1499","w120593162"
"1500","w120590581"
"1501","w120593292"
"1502","w120590297"
"1503","w120594176"
"1504","w120591379"
"1505","w120590876"
"1506","w120593028"
"1507","w120594914"
"1508","w120593384"
"1509","w120594924"
"1510","w120592520"
"1511","w120590729"
"1512","w120590512"
"1513","w120591565"
"1514","w120593200"
"1515","w120589990"
"1516","w120593505"
"1517","w120592883"
"1518","w120591858"
"1519","w120593696"
"1520","w120593216"
"1521","w120591392"
"1522","w120592629"
"1523","w120593756"
"1524","w120594537"
"1525","w120594706"
"1526","w120593209"
"1527","w120592923"
"1528","w120593917"
"1529","w120594271"
"1530","w120592512"
"1531","w120592274"
"1532","w120589525"
"1533","w120593088"
"1534","w120594448"
"1535","w120589552"
"1536","w120590284"
"1537","w120593548"
"1538","w120591720"
"1539","w120594880"
"1540","w120593257"
"1541","w120592960"
"1542","w120593361"
"1543","w120591925"
"1544","w120594007"
"1545","w120589904"
"1546","w120592248"
"1547","w120590991"
"1548","w120589714"
"1549","w120591868"
"1550","w120594690"
"1551","w120589637"
"1552","w120593709"
"1553","w120594789"
"1554","w120594112"
"1555","w120590760"
"1556","w120594654"
"1557","w120590152"
"1558","w120592784"
"1559","w120592660"
"1560","w120590911"
"1561","w120589646"
"1562","w120593113"
"1563","w120594081"
"1564","w120593077"
"1565","w120592377"
"1566","w120591003"
"1567","w120589726"
"1568","w120591626"
"1569","w120592348"
"1570","w120594748"
"1571","w120593994"
"1572","w120593348"
"1573","w120593429"
"1574","w120594678"
"1575","w120591920"
"1576","w120594219"
"1577","w120594713"
"1578","w120592123"
"1579","w120591729"
"1580","w120589934"
"1581","w120594385"
"1582","w120592286"
"1583","w120591857"
"1584","w120591472"
"1585","w120594934"
"1586","w120593695"
"1587","w120594072"
"1588","w120590087"
"1589","w120594490"
"1590","w120593730"
"1591","w120591856"
"1592","w120594757"
"1593","w120591544"
"1594","w120594032"
"1595","w120591334"
"1596","w120593096"
"1597","w120590063"
"1598","w120591681"
"1599","w120589689"
"1600","w120593788"
"1601","w120593131"
"1602","w120592947"
"1603","w120593409"
"1604","w120593723"
"1605","w120592330"
"1606","w120589495"
"1607","w120594739"
"1608","w120591752"
"1609","w120593012"
"1610","w120591914"
"1611","w120592271"
"1612","w120589617"
"1613","w120592612"
"1614","w120589984"
"1615","w120589477"
"1616","w120591451"
"1617","w120589518"
"1618","w120592994"
"1619","w120593651"
"1620","w120592433"
"1621","w120594436"
"1622","w120590875"
"1623","w120594817"
"1624","w120593672"
"1625","w120593754"
"1626","w120593605"
"1627","w120592730"
"1628","w120593026"
"1629","w120592583"
"1630","w120591832"
"1631","w120592398"
"1632","w120590481"
"1633","w120589958"
"1634","w120590222"
"1635","w120594472"
"1636","w120589442"
"1637","w120594311"
"1638","w120591787"
"1639","w120591526"
"1640","w120592142"
"1641","w120593059"
"1642","w120593068"
"1643","w120593986"
"1644","w120592128"
"1645","w120594223"
"1646","w120593593"
"1647","w120590812"
"1648","w120592703"
"1649","w120593560"
"1650","w120593881"
"1651","w120594565"
"1652","w120589809"
"1653","w120589922"
"1654","w120594669"
"1655","w120592626"
"1656","w120592215"
"1657","w120594552"
"1658","w120593340"
"1659","w120590606"
"1660","w120591807"
"1661","w120591891"
"1662","w120591197"
"1663","w120593303"
"1664","w120592594"
"1665","w120591847"
"1666","w120591733"
"1667","w120593233"
"1668","w120591393"
"1669","w120591827"
"1670","w120590651"
"1671","w120591989"
"1672","w120594242"
"1673","w120593325"
"1674","w120591019"
"1675","w120591563"
"1676","w120590573"
"1677","w120589465"
"1678","w120593117"
"1679","w120589657"
"1680","w120594685"
"1681","w120592420"
"1682","w120594002"
"1683","w120589612"
"1684","w120592391"
"1685","w120592608"
"1686","w120594613"
"1687","w120589967"
"1688","w120593366"
"1689","w120593017"
"1690","w120594306"
"1691","w120592654"
"1692","w120592982"
"1693","w120594099"
"1694","w120592255"
"1695","w120594457"
"1696","w120592191"
"1697","w120594092"
"1698","w120594530"
"1699","w120589491"
"1700","w120592038"
"1701","w120594776"
"1702","w120593968"
"1703","w120589431"
"1704","w120591598"
"1705","w235055849"
"1706","w235055894"
"1707","w235054157"
"1708","w235054150"
"1709","w235054203"
"1710","w235054224"
"1711","w235054292"
"1712","w235054342"
"1713","w235055538"
"1714","w235055682"
"1715","w235054383"
"1716","w235055839"
"1717","w235055708"
"1718","w235055398"
"1719","w235055770"
"1720","w235055907"
"1721","w235055984"
"1722","w235055931"
"1723","w235054051"
"1724","w235056040"
"1725","w235056064"
"1726","w235055995"
"1727","w235056045"
"1728","w235055983"
"1729","w235056005"
"1730","w235055989"
"1731","w235055987"
"1732","w235055964"
"1733","w235055939"
"1734","w235055586"
"1735","w235055825"
"1736","w235054518"
"1737","w1091873710"
"1738","w235055013"
"1739","w235055416"
"1740","w235055345"
"1741","w235055716"
"1742","w235055766"
"1743","w235054047"
"1744","w235054069"
"1745","w235054028"
"1746","w235054046"
"1747","w235054109"
"1748","w235054110"
"1749","w235054159"
"1750","w235054138"
"1751","w235054177"
"1752","w235054212"
"1753","w235054205"
"1754","w235054213"
"1755","w235054217"
"1756","w235054194"
"1757","w235054210"
"1758","w235054198"
"1759","w235054211"
"1760","w235054174"
"1761","w235054184"
"1762","w235054254"
"1763","w235054259"
"1764","w235054356"
"1765","w235054011"
"1766","w235055960"
"1767","w235055602"
"1768","w235055688"
"1769","w235055436"
"1770","w235055481"
"1771","w235055321"
"1772","w235054948"
"1773","w235054581"
"1774","w235054614"
"1775","w235054504"
"1776","w235055202"
"1777","w235055498"
"1778","w235055678"
"1779","w235054647"
"1780","w235055735"
"1781","w235055761"
"1782","w235055741"
"1783","w235055710"
"1784","w235055598"
"1785","w235055873"
"1786","w235055988"
"1787","w235054057"
"1788","w235054508"
"1789","w235054094"
"1790","w235054132"
"1791","w906650548"
"1792","w235054241"
"1793","w235054318"
"1794","w235054277"
"1795","w235054353"
"1796","w235054354"
"1797","w235054106"
"1798","w235056007"
"1799","w235054088"
"1800","w235054239"
"1801","w235054313"
"1802","w235054373"
"1803","w235055273"
"1804","w235054120"
"1805","w235054134"
"1806","w235054061"
"1807","w235054263"
"1808","w235055884"
"1809","w235055653"
"1810","w235055802"
"1811","w235055486"
"1812","w235055533"
"1813","w235055469"
"1814","w235055508"
"1815","w235054415"
"1816","w235054833"
"1817","w235054565"
"1818","w906650551"
"1819","w235054969"
"1820","w235054723"
"1821","w235055449"
"1822","w235054175"
"1823","w235054280"
"1824","w235054270"
"1825","w235054237"
"1826","w235054623"
"1827","w235054865"
"1828","w235055043"
"1829","w235054952"
"1830","w235054975"
"1831","w235054967"
"1832","w235054924"
"1833","w235055459"
"1834","w235055404"
"1835","w235055496"
"1836","w235055305"
"1837","w235055384"
"1838","w235055673"
"1839","w235055605"
"1840","w648380053"
"1841","w235055640"
"1842","w235055656"
"1843","w235055666"
"1844","w235055706"
"1845","w235055599"
"1846","w235055512"
"1847","w235054044"
"1848","w235055728"
"1849","w235055947"
"1850","w235055899"
"1851","w235056030"
"1852","w235054017"
"1853","w235055130"
"1854","w235055522"
"1855","w235055387"
"1856","w235055423"
"1857","w235055510"
"1858","w235055726"
"1859","w235055291"
"1860","w235055480"
"1861","w235055479"
"1862","w235055331"
"1863","w235055297"
"1864","w235055408"
"1865","w235055452"
"1866","w235054922"
"1867","w235054755"
"1868","w235054453"
"1869","w235054607"
"1870","w235054516"
"1871","w235055153"
"1872","w235054756"
"1873","w235054584"
"1874","w235054395"
"1875","w235054687"
"1876","w235055106"
"1877","w235054443"
"1878","w235054936"
"1879","w235054895"
"1880","w235054472"
"1881","w235054812"
"1882","w235054549"
"1883","w235054655"
"1884","w235055669"
"1885","w235055561"
"1886","w235055827"
"1887","w235055840"
"1888","w235055906"
"1889","w235055953"
"1890","w235056034"
"1891","w235055955"
"1892","w235054054"
"1893","w235054102"
"1894","w235054101"
"1895","w235054115"
"1896","w235054140"
"1897","w235054193"
"1898","w235054084"
"1899","w235054152"
"1900","w235054209"
"1901","w235054357"
"1902","w235054428"
"1903","w235055465"
"1904","w235054107"
"1905","w235054352"
"1906","w120158707"
"1907","w120158599"
"1908","w235054625"
"1909","w235055063"
"1910","w235054729"
"1911","w235054465"
"1912","w235054575"
"1913","w235054731"
"1914","w235055001"
"1915","w235054693"
"1916","w235054407"
"1917","w235054815"
"1918","w235055165"
"1919","w235055482"
"1920","w235055453"
"1921","w235055419"
"1922","w235055724"
"1923","w235055612"
"1924","w235055692"
"1925","w235055820"
"1926","w235056021"
"1927","w235053997"
"1928","w235056000"
"1929","w235054632"
"1930","w235054396"
"1931","w120157883"
"1932","w120158438"
"1933","w120157257"
"1934","w120156671"
"1935","w120155369"
"1936","w120157204"
"1937","w120158451"
"1938","w120158408"
"1939","w120155960"
"1940","w120153369"
"1941","w120157510"
"1942","w120158048"
"1943","w120157275"
"1944","w120153376"
"1945","w120158177"
"1946","w120158394"
"1947","w120157627"
"1948","w120156649"
"1949","w120154306"
"1950","w120158184"
"1951","w120157897"
"1952","w120158700"
"1953","w120154731"
"1954","w120157945"
"1955","w120157313"
"1956","w120157931"
"1957","w120153728"
"1958","w120155387"
"1959","w120154291"
"1960","w235054080"
"1961","w120157637"
"1962","w120340023"
"1963","w120153741"
"1964","w120155944"
"1965","w120156339"
"1966","w235055659"
"1967","w235055564"
"1968","w235055574"
"1969","w235055548"
"1970","w235055468"
"1971","w235054980"
"1972","w235054568"
"1973","w235054811"
"1974","w235054664"
"1975","w235055132"
"1976","w235055120"
"1977","w235054468"
"1978","w235054941"
"1979","w235055621"
"1980","w235055637"
"1981","w235055885"
"1982","w235056016"
"1983","w235054071"
"1984","w235054091"
"1985","w235054255"
"1986","w235055992"
"1987","w235055699"
"1988","w235054783"
"1989","w235054377"
"1990","w235055358"
"1991","w235055361"
"1992","w235055381"
"1993","w235055299"
"1994","w235055471"
"1995","w235055668"
"1996","w235055754"
"1997","w235055924"
"1998","w235055864"
"1999","w235055975"
"2000","w235053995"
"2001","w235054004"
"2002","w235054105"
"2003","w235054093"
"2004","w235054097"
"2005","w235054116"
"2006","w235054129"
"2007","w235054131"
"2008","w235054122"
"2009","w235054139"
"2010","w235054246"
"2011","w235054234"
"2012","w235054287"
"2013","w235054348"
"2014","w235055898"
"2015","w235055611"
"2016","w235055567"
"2017","w235055634"
"2018","w235055667"
"2019","w235055691"
"2020","w235055460"
"2021","w235055454"
"2022","w235055325"
"2023","w235055434"
"2024","w235055466"
"2025","w235055437"
"2026","w235055457"
"2027","w235055448"
"2028","w235054998"
"2029","w235054495"
"2030","w235054958"
"2031","w235054738"
"2032","w235054869"
"2033","w235054386"
"2034","w235054703"
"2035","w235055154"
"2036","w235055125"
"2037","w235054494"
"2038","w235054643"
"2039","w235054484"
"2040","w235054479"
"2041","w235054435"
"2042","w235055246"
"2043","w235054694"
"2044","w235056012"
"2045","w235054347"
"2046","w235054338"
"2047","w120157326"
"2048","w120158370"
"2049","w120155335"
"2050","w120156580"
"2051","w120158676"
"2052","w120158136"
"2053","w120153682"
"2054","w120157602"
"2055","w120158889"
"2056","w120154112"
"2057","w120157797"
"2058","w120157552"
"2059","w120158050"
"2060","w120153535"
"2061","w120154748"
"2062","w120155711"
"2063","w120158778"
"2064","w120157661"
"2065","w120154855"
"2066","w120154359"
"2067","w120156761"
"2068","w120153405"
"2069","w120158001"
"2070","w120339992"
"2071","w120340016"
"2072","w120157519"
"2073","w120156998"
"2074","w120158731"
"2075","w120154802"
"2076","w120156095"
"2077","w120156173"
"2078","w120157418"
"2079","w120156040"
"2080","w120158212"
"2081","w120157370"
"2082","w120154235"
"2083","w120153790"
"2084","w120158499"
"2085","w120157739"
"2086","w120157975"
"2087","w120155463"
"2088","w120158538"
"2089","w120158272"
"2090","w120154522"
"2091","w120157764"
"2092","w120155264"
"2093","w120157829"
"2094","w120154172"
"2095","w120154681"
"2096","w120155891"
"2097","w120158322"
"2098","w120155782"
"2099","w120157079"
"2100","w235055577"
"2101","w235054699"
"2102","w235054854"
"2103","w235054419"
"2104","w235055379"
"2105","w235055450"
"2106","w235055289"
"2107","w235055504"
"2108","w235055488"
"2109","w235055475"
"2110","w235055432"
"2111","w235055411"
"2112","w235055683"
"2113","w235055674"
"2114","w235055636"
"2115","w235055594"
"2116","w235055690"
"2117","w235055660"
"2118","w235055772"
"2119","w235055838"
"2120","w235055915"
"2121","w235055908"
"2122","w235055882"
"2123","w235055935"
"2124","w235056002"
"2125","w235056051"
"2126","w235056028"
"2127","w235056006"
"2128","w235056008"
"2129","w235054023"
"2130","w235054008"
"2131","w235054128"
"2132","w235054031"
"2133","w235054052"
"2134","w235053986"
"2135","w235054083"
"2136","w235054148"
"2137","w235054126"
"2138","w235054256"
"2139","w235054214"
"2140","w235054351"
"2141","w235054335"
"2142","w235055962"
"2143","w235055891"
"2144","w235055861"
"2145","w235055779"
"2146","w235055590"
"2147","w235055713"
"2148","w235055592"
"2149","w235055478"
"2150","w235054862"
"2151","w235055064"
"2152","w235054970"
"2153","w235054461"
"2154","w235054767"
"2155","w235054844"
"2156","w235054804"
"2157","w235055166"
"2158","w235054752"
"2159","w235054605"
"2160","w235054835"
"2161","w235055750"
"2162","w235054010"
"2163","w235054085"
"2164","w235054153"
"2165","w235054295"
"2166","w235055556"
"2167","w235055406"
"2168","w235054954"
"2169","w235054599"
"2170","w235055422"
"2171","w235055521"
"2172","w235055412"
"2173","w235055433"
"2174","w235054902"
"2175","w235055430"
"2176","w235055302"
"2177","w235055461"
"2178","w235055338"
"2179","w235055554"
"2180","w235055623"
"2181","w235055578"
"2182","w235055643"
"2183","w235055614"
"2184","w235055707"
"2185","w235055628"
"2186","w235055540"
"2187","w235055794"
"2188","w235055753"
"2189","w235055758"
"2190","w235055768"
"2191","w235055746"
"2192","w235055930"
"2193","w235055888"
"2194","w235055968"
"2195","w235055904"
"2196","w235054064"
"2197","w235054197"
"2198","w235054048"
"2199","w235054112"
"2200","w235054124"
"2201","w235054178"
"2202","w235054183"
"2203","w235054233"
"2204","w235054248"
"2205","w235054315"
"2206","w235054346"
"2207","w235056004"
"2208","w235055734"
"2209","w235055832"
"2210","w235055822"
"2211","w235055693"
"2212","w235055642"
"2213","w235055695"
"2214","w235055558"
"2215","w235055662"
"2216","w235055684"
"2217","w235055550"
"2218","w235055694"
"2219","w235055671"
"2220","w235055650"
"2221","w235055392"
"2222","w235055336"
"2223","w235055389"
"2224","w235055352"
"2225","w235055609"
"2226","w235055996"
"2227","w235053991"
"2228","w235053989"
"2229","w235053987"
"2230","w235054382"
"2231","w235054226"
"2232","w235054893"
"2233","w235055372"
"2234","w235055418"
"2235","w235055446"
"2236","w235054916"
"2237","w235054770"
"2238","w235054792"
"2239","w235054559"
"2240","w235054491"
"2241","w235055182"
"2242","w235054904"
"2243","w235055218"
"2244","w235054813"
"2245","w235054471"
"2246","w235054727"
"2247","w235055600"
"2248","w235055765"
"2249","w235055922"
"2250","w235053994"
"2251","w235054060"
"2252","w235053985"
"2253","w235054232"
"2254","w235054265"
"2255","w235054350"
"2256","w235054261"
"2257","w235054173"
"2258","w235054075"
"2259","w235056070"
"2260","w235055951"
"2261","w235055889"
"2262","w235055764"
"2263","w235055778"
"2264","w235055580"
"2265","w235055581"
"2266","w235055604"
"2267","w235055549"
"2268","w235055696"
"2269","w235054993"
"2270","w235055108"
"2271","w235054892"
"2272","w235055009"
"2273","w235054962"
"2274","w235054923"
"2275","w235055071"
"2276","w235054601"
"2277","w235054764"
"2278","w235054918"
"2279","w235055431"
"2280","w235055487"
"2281","w235055732"
"2282","w235054334"
"2283","w235055773"
"2284","w235054981"
"2285","w235054598"
"2286","w235055081"
"2287","w235055145"
"2288","w235055056"
"2289","w235054620"
"2290","w235055377"
"2291","w235055343"
"2292","w235055308"
"2293","w235055407"
"2294","w235055366"
"2295","w235055428"
"2296","w235054548"
"2297","w235054049"
"2298","w62710177"
"2299","w62709421"
"2300","w62709138"
"2301","w62708967"
"2302","w62708326"
"2303","w62708028"
"2304","w62710677"
"2305","w62708122"
